date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:08	332167/332167	---M--	200	added ('OK')	image/jpeg	etag:%22b5394b98c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:10	30170/30170	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:24:07%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9175-khach-hang-vietlott-mang-den-niem-vui-cho-tre-em-tu-ky/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9175-khach-hang-vietlott-mang-den-niem-vui-cho-tre-em-tu-ky/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:20	231588/231588	---M--	200	added ('OK')	image/jpeg	etag:%2253af9094c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5838(2).JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5838(2).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:21	32261/32261	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:24:19%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9248-dau-xuan-khach-hang-linh-jackpot-tang-qua-tu-thien-cac-ho-ngheo-tai-thai-binh/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9248-dau-xuan-khach-hang-linh-jackpot-tang-qua-tu-thien-cac-ho-ngheo-tai-thai-binh/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:33	266291/266291	---M--	200	added ('OK')	image/jpeg	etag:%2292857293c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh3.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh3.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:34	32927/32927	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:24:33%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:35	31023/31023	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:24:34%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9246-vietlott-trao-70-suat-hoc-bong-cho-tre-em-mo-coi-hai-phong/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9246-vietlott-trao-70-suat-hoc-bong-cho-tre-em-mo-coi-hai-phong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:48	151715/151715	---M--	200	added ('OK')	image/jpeg	etag:%22ca11c697c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/vietlotttrao70suathocbongchotreemmocoihaiphong1.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/vietlotttrao70suathocbongchotreemmocoihaiphong1.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:24:54	35496/35496	---M--	200	added ('OK')	image/jpeg	etag:%225386a90d743d21:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2111%20tin%20trung%20thuong%2C%20khuyen%20cao/b2ap3_large_tips-newsletter.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2111%20tin%20trung%20thuong,%20khuyen%20cao/b2ap3_large_tips-newsletter.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:24:55	29176/29176	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:24:52%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9270-hay-choi-co-trach-nhiem/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9270-hay-choi-co-trach-nhiem/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:01	150806/150806	---M--	200	added ('OK')	image/jpeg	etag:%22a4327f1b625fd21:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/LOI%20KHUYEN/good-advice2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/LOI%20KHUYEN/good-advice2.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:02	30533/30533	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:24:59%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9269-mot-so-loi-khuyen/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9269-mot-so-loi-khuyen/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:05	16854/16854	---M--	200	added ('OK')	image/jpeg	etag:%226bee58c5321ad21:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2909%20tin%20trung%20thuong%20HET%20HAN%20thue/thue%201.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2909%20tin%20trung%20thuong%20HET%20HAN%20thue/thue%201.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:06	30964/30964	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:04%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9268-muoi-loi-khuyen-danh-cho-nguoi-trung-so/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9268-muoi-loi-khuyen-danh-cho-nguoi-trung-so/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:15	50825/50825	---M--	200	added ('OK')	image/jpeg	etag:%22644fd099c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/08082016/thongbao_75.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/08082016/thongbao_75.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:17	30432/30432	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:14%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9267-thue-thu-nhap-ca-nhan-doi-voi-thu-nhap-tu-trung-thuong-xo-so/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9267-thue-thu-nhap-ca-nhan-doi-voi-thu-nhap-tu-trung-thuong-xo-so/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:42	277040/277040	---M--	200	added ('OK')	image/png	etag:%22cf882b97c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/Untitled%20123.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/Untitled%20123.png	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:43	28948/28948	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:40%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9277-thong-bao/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9277-thong-bao/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:44	5010/5010	---M--	200	added ('OK')	image/jpeg	etag:%22b826739477cbd11:0%22	http://vietlott.vn/static.vietlott.vn/uploads//public/6E677579656E7468697468757964756F6E67Images/download.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/public/6E677579656E7468697468757964756F6E67Images/download.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:45	28948/28948	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:43%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9278-thong-bao/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9278-thong-bao/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:48	7903/7903	---M--	200	added ('OK')	image/png	etag:%22331fc16d79ced11:0%22	http://vietlott.vn/static.vietlott.vn/uploads//public/7472616E74686973756F6E67Images/mmm(1).png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/public/7472616E74686973756F6E67Images/mmm(1).png	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:48	577718/577718	---M--	200	added ('OK')	image/jpeg	etag:%22d4111492c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:25:48	28948/28948	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:47%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9276-thong-bao/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9276-thong-bao/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:49	30307/30307	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:48%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9274-tim-hieu-ve-cac-tro-choi-giai-tri-co-thuong/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9274-tim-hieu-ve-cac-tro-choi-giai-tri-co-thuong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:49	28948/28948	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:47%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9275-thong-bao/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9275-thong-bao/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:50	30849/30849	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:49%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9273-mat-trai-cua-tro-choi-co-thuong-bat-hop-phap/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9273-mat-trai-cua-tro-choi-co-thuong-bat-hop-phap/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:52	28923/28923	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:50%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9272-loi-khuyen-cho-nguoi-choi/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem/9272-loi-khuyen-cho-nguoi-choi/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:53	211244/211244	---M--	200	added ('OK')	image/jpeg	etag:%2261ec9ba52bad11:0%22	http://vietlott.vn/static.vietlott.vn/uploads//public/7472616E74686973756F6E67Images/2016/Trach%20nhiem%20xa%20hoi/Choi%20co%20trach%20nhiem/Loi%20khuyen/casino_UAME.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/public/7472616E74686973756F6E67Images/2016/Trach%20nhiem%20xa%20hoi/Choi%20co%20trach%20nhiem/Loi%20khuyen/casino_UAME.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/choi-co-trach-nhiem)
15:25:54	30877/30877	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:52%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:00	46370/46370	---M--	200	added ('OK')	image/png	etag:%2222ff8cf1ec1bd41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/1cc6cb25-d47f-4725-a49c-f6236fadec15.png	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/1cc6cb25-d47f-4725-a49c-f6236fadec15.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:00	46922/46922	---M--	200	added ('OK')	image/png	etag:%2217d4a12541bd41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/0ae7957f-ae85-41d6-8968-094cf54c8757.png	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/0ae7957f-ae85-41d6-8968-094cf54c8757.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:01	30128/30128	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:25:59%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:02	31140/31140	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:26:00%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:10	43227/43227	---M--	200	added ('OK')	image/jpeg	etag:%229e1c6d7a415d41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/b8734eea-1dab-498e-8a4f-603beb94ae87.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/b8734eea-1dab-498e-8a4f-603beb94ae87.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:11	30320/30320	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:26:09%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/9362-khach-hang-mua-bao-10-trung-jackpot-2-power-655/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:12	57883/57883	---M--	200	added ('OK')	image/png	etag:%22a0a277fd2c18d41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/9c2d0f0f-e733-456e-bef8-9890c8177a64.png	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/9c2d0f0f-e733-456e-bef8-9890c8177a64.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:13	30105/30105	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:26:11%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9358-jackpot-mega-645-da-tim-duoc-chu-nhan-moi/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/9358-jackpot-mega-645-da-tim-duoc-chu-nhan-moi/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:22	50407/50407	---M--	200	added ('OK')	image/png	etag:%22bb602095c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/JP2%20Power%20655%20-%20K%e1%bb%b3%20141.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/JP2%20Power%20655%20-%20K%e1%bb%b3%20141.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:23	30800/30800	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:26:21%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/9349-khach-hang-den-tu-quang-binh-trao-tang-500-phan-qua-tu-thien-trong-le-trao-thuong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/9349-khach-hang-den-tu-quang-binh-trao-tang-500-phan-qua-tu-thien-trong-le-trao-thuong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:39	94555/94555	---M--	200	added ('OK')	image/jpeg	etag:%2215872196c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/Mega%20645%20-%20k%e1%bb%b3%20301.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/Mega%20645%20-%20k%e1%bb%b3%20301.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:40	30802/30802	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:26:39%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8951-02-khach-hang-mien-bac-cung-trung-jackpot/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/8951-02-khach-hang-mien-bac-cung-trung-jackpot/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:57	104387/104387	---M--	200	added ('OK')	image/jpeg	etag:%227eb61c95c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/JP1%20-%20139.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/JP1%20-%20139.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:26:59	29840/29840	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:26:57%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8950-jackpot-mega-645-ve-tp-ho-chi-minh-sau-hon-1-thang/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/8950-jackpot-mega-645-ve-tp-ho-chi-minh-sau-hon-1-thang/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:27:07	51088/51088	---M--	200	added ('OK')	image/png	etag:%229321518ec9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/14-6.png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/14-6.png	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:27:08	31157/31157	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:27:07%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8949-quang-binh-lan-dau-don-ty-phu-vietlott/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/8949-quang-binh-lan-dau-don-ty-phu-vietlott/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:27:39	187109/187109	---M--	200	added ('OK')	image/jpeg	etag:%220ee2895c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-3.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/JP2-130-3.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:27:41	30024/30024	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:27:39%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8948-jackpot-2-ngay-146-duoc-phat-hanh-tai-tp-ho-chi-minh/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/8948-jackpot-2-ngay-146-duoc-phat-hanh-tai-tp-ho-chi-minh/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:28:23	257492/257492	---M--	200	added ('OK')	image/jpeg	etag:%22853d6c8fc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2(20).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2(20).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:28:24	30742/30742	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:28:22%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8947-nu-tieu-thuong-vinh-long-linh-giai-jackpot-2-hon-37-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/8947-nu-tieu-thuong-vinh-long-linh-giai-jackpot-2-hon-37-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:28:25	30643/30643	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:28:22%20GMT	http://vietlott.vn/vi/tin-tuc/tin-trung-thuong/8945-nu-nhan-vien-ngan-hang-linh-giai-jackpot-1-hon-40-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-trung-thuong/8945-nu-nhan-vien-ngan-hang-linh-giai-jackpot-1-hon-40-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:28:28	12610/12610	---M--	200	added ('OK')	image/jpeg	etag:%22e46f3de2fe17d41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/8e6f99b5-636c-48f7-910a-fc82842d9935.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/8e6f99b5-636c-48f7-910a-fc82842d9935.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:28:30	12610/12610	---M--	200	added ('OK')	image/jpeg	etag:%22222c37267613d41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/be3d3b6a-7dd0-4ea5-8729-fe4b2ce160a6.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/be3d3b6a-7dd0-4ea5-8729-fe4b2ce160a6.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:28:32	29054/29054	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:28:29%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9361-thong-bao-tam-ngung-hoat-dong-ung-dung-vietlott-tren-dien-thoai-de-nang-cap/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/9361-thong-bao-tam-ngung-hoat-dong-ung-dung-vietlott-tren-dien-thoai-de-nang-cap/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:29:13	254455/254455	---M--	200	added ('OK')	image/jpeg	etag:%2267a69290c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/3(15).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/3(15).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:29:14	28856/28856	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:29:12%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/9353-tam-dung-chuc-nang-ban-truoc-ky-qsmt-cua-san-pham-max-4d/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/9353-tam-dung-chuc-nang-ban-truoc-ky-qsmt-cua-san-pham-max-4d/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:29:25	64341/64341	---M--	200	added ('OK')	image/jpeg	etag:%225c629298c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a2nh%20k%e1%bb%b3%20QSMT%20s%e1%bb%91%20119(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a2nh%20k%e1%bb%b3%20QSMT%20s%e1%bb%91%20119(1).jpg	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:29:26	34579/34579	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:29:24%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8938-khach-hang-trung-thuong-cua-vietlott-lam-tu-thien-3-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8938-khach-hang-trung-thuong-cua-vietlott-lam-tu-thien-3-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
15:29:36	1228320/1228320	---M--	200	added ('OK')	image/jpeg	etag:%22a36fefe3af12d41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/1b983bdd-a1cf-4678-92cb-a347ab813c9d.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/1b983bdd-a1cf-4678-92cb-a347ab813c9d.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:29:37	31123/31123	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:29:36%20GMT	http://vietlott.vn/vi/tin-tuc/tin-hoat-dong/8935-vietlott-da-tiep-nhan-ve-trung-thuong-jackpot-1-tri-gia-gan-304-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/tin-hoat-dong/8935-vietlott-da-tiep-nhan-ve-trung-thuong-jackpot-1-tri-gia-gan-304-ty-dong/index.html	(from http://vietlott.vn/vi/tin-tuc/tin-hoat-dong)
